family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,observed_family_size,target,year
estimator,versus_ols,lasso_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.5950278990873633,0.8597913809748484,-0.6920607862022401,0.48889915637285897,-2.280188040016023,1.0901322418412964,252,252,0,5,56,dgtw,2019
estimator,versus_ols,lasso_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.5950278990873633,0.9470756892762745,-0.6282791394867975,0.5298210946592987,-2.4512621407023083,1.261206342527582,252,252,0,21,56,dgtw,2019
estimator,versus_ols,lasso_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.5950278990873633,1.096811206452323,-0.5425071293828255,0.5874691974343494,-2.744738361573842,1.5546825633991155,252,252,0,63,56,dgtw,2019
estimator,versus_ols,enet_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.5950278990873633,0.8597913809748484,-0.6920607862022401,0.48889915637285897,-2.280188040016023,1.0901322418412964,252,252,0,5,56,dgtw,2019
estimator,versus_ols,enet_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.5950278990873633,0.9470756892762745,-0.6282791394867975,0.5298210946592987,-2.4512621407023083,1.261206342527582,252,252,0,21,56,dgtw,2019
estimator,versus_ols,enet_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.5950278990873633,1.096811206452323,-0.5425071293828255,0.5874691974343494,-2.744738361573842,1.5546825633991155,252,252,0,63,56,dgtw,2019
feature,versus_core,ols_all_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,2.1499300222642685,2.0970326466989597,1.0252248698409998,0.30525709609021556,-1.9601784396704,6.260038484198937,252,252,0,5,40,dgtw,2019
feature,versus_core,ols_all_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,2.1499300222642685,1.976292326021082,1.0878603301530678,0.2766567711476964,-1.7235317596599429,6.0233918041884795,252,252,0,21,40,dgtw,2019
feature,versus_core,ols_all_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,2.1499300222642685,1.9525447825541682,1.1010912740510341,0.2708569343965368,-1.6769874297434924,5.976847474272029,252,252,0,63,40,dgtw,2019
feature,versus_core,ridge_all_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.26783380895984027,1.601911573349661,0.1671963755151535,0.8672155361985161,-2.871855181223388,3.4075227991430688,252,252,0,5,40,dgtw,2019
feature,versus_core,ridge_all_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.26783380895984027,1.5402164659237907,0.1738936148817231,0.8619490707650905,-2.7509349926463527,3.2866026105660335,252,252,0,21,40,dgtw,2019
feature,versus_core,ridge_all_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.26783380895984027,1.5063862709305875,0.17779889137889104,0.8588809180289404,-2.6846290288697072,3.220296646789388,252,252,0,63,40,dgtw,2019
estimator,versus_ols,ridge_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-1.6596970186730482,1.8723797965229647,-0.8864104503558138,0.3753963899037216,-5.329493985238494,2.0100999478923978,252,252,0,5,56,dgtw,2019
estimator,versus_ols,ridge_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-1.6596970186730482,2.0411208062647415,-0.8131302241293105,0.4161433993777517,-5.660220287047299,2.340826249701202,252,252,0,21,56,dgtw,2019
estimator,versus_ols,ridge_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-1.6596970186730482,1.6571421261443011,-1.00154174617158,0.3165649681462398,-4.90763590318001,1.5882418658339132,252,252,0,63,56,dgtw,2019
feature,versus_core,lasso_all_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.7509433734936453,1.5522835748455543,1.1279790637917797,0.2593287611006482,-1.2914765269967265,4.793363273984017,252,252,0,5,40,dgtw,2019
feature,versus_core,lasso_all_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.7509433734936453,1.3159724316262071,1.3305319559999633,0.18334306473553685,-0.8283151971413196,4.330201944128611,252,252,0,21,40,dgtw,2019
feature,versus_core,lasso_all_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.7509433734936453,1.3317642862057755,1.3147547142010543,0.18859235160428645,-0.8592666633663675,4.361153410353658,252,252,0,63,40,dgtw,2019
estimator,versus_ols,lasso_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.9940145478579858,1.593240658064723,-0.6238947913025237,0.5326966812481475,-4.116708856369738,2.1286797606537666,252,252,0,5,56,dgtw,2019
estimator,versus_ols,lasso_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.9940145478579858,1.313650239976571,-0.7566812821316229,0.44924083144625115,-3.568721706494464,1.5806926107784924,252,252,0,21,56,dgtw,2019
estimator,versus_ols,lasso_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-0.9940145478579858,1.1919659024614206,-0.833928676823168,0.404321176399805,-3.3302247874821536,1.3421956917661817,252,252,0,63,56,dgtw,2019
feature,versus_core,enet_all_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.5110799682367482,1.55331015340618,0.9728127798065137,0.33064635988476376,-1.5333519892597507,4.5555119257332475,252,252,0,5,40,dgtw,2019
feature,versus_core,enet_all_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.5110799682367482,1.3321217950821436,1.1343406990376352,0.25665166345814294,-1.0998307731450994,4.121990709618595,252,252,0,21,40,dgtw,2019
feature,versus_core,enet_all_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.5110799682367482,1.348255264352953,1.1207669706091872,0.2623870669077193,-1.1314517918615694,4.153611728335066,252,252,0,63,40,dgtw,2019
estimator,versus_ols,enet_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-1.233877953114883,1.6101125120556397,-0.7663302681497606,0.44347981267640924,-4.38964048780125,1.9218845815714845,252,252,0,5,56,dgtw,2019
estimator,versus_ols,enet_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-1.233877953114883,1.3346024360982547,-0.9245284736045871,0.35521123377597785,-3.849650661546881,1.3818947553171153,252,252,0,21,56,dgtw,2019
estimator,versus_ols,enet_all_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,84,1.0,-1.233877953114883,1.2058405633365548,-1.0232513241226093,0.30618903184217594,-3.59728202835202,1.1295261221222546,252,252,0,63,56,dgtw,2019
feature,versus_core,ols_textcore_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.40518960740580684,5.36595335331767,0.07551120569381871,0.9398079821381856,-10.11188570781876,10.922264922630374,252,252,0,5,40,dgtw,2019
feature,versus_core,ols_textcore_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.40518960740580684,5.1879151105962835,0.07810259010950461,0.9377464468808928,-9.762937164214039,10.573316379025654,252,252,0,21,40,dgtw,2019
feature,versus_core,ols_textcore_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.40518960740580684,4.386158457303737,0.0923791539567144,0.9263968013298539,-8.191522999395282,9.001902214206897,252,252,0,63,40,dgtw,2019
feature,versus_core,ridge_textcore_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.012640883645586,6.119532906326572,-0.32888799103684074,0.7422403516091653,-14.006704982253392,9.98142321496222,252,252,0,5,40,dgtw,2019
feature,versus_core,ridge_textcore_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.012640883645586,5.233070483972053,-0.38460037750493525,0.7005335143914844,-12.269270560790401,8.243988793499229,252,252,0,21,40,dgtw,2019
feature,versus_core,ridge_textcore_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.012640883645586,5.893516257096167,-0.3415008622776324,0.7327265558406223,-13.563720489855376,9.538438722564203,252,252,0,63,40,dgtw,2019
estimator,versus_ols,ridge_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-2.1954312964200136,3.825222087305063,-0.5739356425097749,0.5660113526996555,-9.692728820405067,5.301866227565039,252,252,0,5,56,dgtw,2019
estimator,versus_ols,ridge_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-2.1954312964200136,3.77238384985223,-0.5819745242801875,0.5605838408547126,-9.589167777990939,5.198305185150913,252,252,0,21,56,dgtw,2019
estimator,versus_ols,ridge_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-2.1954312964200136,4.021462522229337,-0.5459285730712107,0.5851150365246418,-10.07735300516712,5.6864904123270925,252,252,0,63,56,dgtw,2019
feature,versus_core,lasso_textcore_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.9357754785494785,5.54674663680565,-0.34899295123822066,0.7270946013822317,-12.807199118057223,8.935648160958266,252,252,0,5,40,dgtw,2019
feature,versus_core,lasso_textcore_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.9357754785494785,4.45141182835972,-0.43486775728472277,0.6636584193457858,-10.660382342490122,6.788831385391164,252,252,0,21,40,dgtw,2019
feature,versus_core,lasso_textcore_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.9357754785494785,3.386047929204703,-0.5716916945721271,0.5675308621362086,-8.572307469717126,4.700756512618169,252,252,0,63,40,dgtw,2019
estimator,versus_ols,lasso_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-2.9359929850426503,3.551099843779727,-0.8267841272290536,0.40835942822277205,-9.896020784356727,4.0240348142714275,252,252,0,5,56,dgtw,2019
estimator,versus_ols,lasso_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-2.9359929850426503,3.607193567374635,-0.8139272069004898,0.41568665347974565,-10.005962462361492,4.133976492276192,252,252,0,21,56,dgtw,2019
estimator,versus_ols,lasso_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-2.9359929850426503,3.7003617009264125,-0.7934340538406295,0.42752497678267853,-10.188568648629794,4.316582678544492,252,252,0,63,56,dgtw,2019
feature,versus_core,enet_textcore_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.1534609816102708,5.557183557165332,-0.38750942081688794,0.6983791118911844,-13.045340609132506,8.738418645911963,252,252,0,5,40,dgtw,2019
feature,versus_core,enet_textcore_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.1534609816102708,4.434603636119736,-0.4856039362955428,0.6272480050493872,-10.84512439411532,6.538202430894778,252,252,0,21,40,dgtw,2019
feature,versus_core,enet_textcore_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.1534609816102708,3.393557704435367,-0.6345732618000588,0.5257067714017494,-8.804711861762012,4.49778989854147,252,252,0,63,40,dgtw,2019
estimator,versus_ols,enet_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-3.1536784881034428,3.5651408641264966,-0.8845873440336369,0.3763792350388291,-10.141226181603383,3.8338692053964967,252,252,0,5,56,dgtw,2019
estimator,versus_ols,enet_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-3.1536784881034428,3.613460025322702,-0.8727586484983466,0.38279464309489597,-10.23592999731113,3.928573021104245,252,252,0,21,56,dgtw,2019
estimator,versus_ols,enet_textcore_dgtw_fit504_val126,ols_textcore_dgtw_fit504_val126,cap_spread_bp,84,1.0,-3.1536784881034428,3.7088993802191133,-0.8503003626690813,0.3951581149986474,-10.422987695615832,4.115630719408948,252,252,0,63,56,dgtw,2019
feature,versus_core,ols_textall_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-0.7739699598225328,4.265324231385015,-0.18145630152275977,0.8560094300434811,-9.133851835723151,7.585911916078085,252,252,0,5,40,dgtw,2019
feature,versus_core,ols_textall_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-0.7739699598225328,4.802036191075285,-0.16117536999429058,0.8719552793773782,-10.185787946787993,8.637848027142926,252,252,0,21,40,dgtw,2019
feature,versus_core,ols_textall_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-0.7739699598225328,4.218968494607173,-0.18345004491307462,0.8544449119026061,-9.042996261161763,7.495056341516697,252,252,0,63,40,dgtw,2019
feature,text_given_all,ols_textall_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.9238999820868,4.264058558736779,-0.6857082147936076,0.4928971254981642,-11.281301185180657,5.433501221007058,252,252,0,5,40,dgtw,2019
feature,text_given_all,ols_textall_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.9238999820868,3.954057434982904,-0.739468262706063,0.4596227045946404,-10.673710147456118,4.825910183282518,252,252,0,21,40,dgtw,2019
feature,text_given_all,ols_textall_dgtw_fit504_val126,ols_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-2.9238999820868,3.048148078115357,-0.9592381692606684,0.3374387759284452,-8.898160434737882,3.050360470564283,252,252,0,63,40,dgtw,2019
feature,versus_core,ridge_textall_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,2.02693456768349,2.4604835051950844,0.8237952269965655,0.4100559200835887,-2.7955244870537466,6.849393622420726,252,252,0,5,40,dgtw,2019
feature,versus_core,ridge_textall_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,2.02693456768349,2.221282745437019,0.9125063307889275,0.3615022384334332,-2.326699612853321,6.3805687482203,252,252,0,21,40,dgtw,2019
feature,versus_core,ridge_textall_dgtw_fit504_val126,ridge_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,2.02693456768349,1.9770631413196083,1.0252250043620734,0.3052570326316979,-1.8480379844645656,5.901907119831545,252,252,0,63,40,dgtw,2019
feature,text_given_all,ridge_textall_dgtw_fit504_val126,ridge_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.7591007587236485,2.5464112299695367,0.690815661673269,0.4896813920183102,-3.2317735418449844,6.749975059292281,252,252,0,5,40,dgtw,2019
feature,text_given_all,ridge_textall_dgtw_fit504_val126,ridge_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.7591007587236485,2.4248927888749594,0.7254344467492073,0.46818554700911774,-2.993601773842161,6.511803291289458,252,252,0,21,40,dgtw,2019
feature,text_given_all,ridge_textall_dgtw_fit504_val126,ridge_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,1.7591007587236485,1.872841310568541,0.9392684520556821,0.34759293178833306,-1.9116007587494863,5.429802276196783,252,252,0,63,40,dgtw,2019
estimator,versus_ols,ridge_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,3.0233037221374013,4.112240540288264,0.7351962251521091,0.4622199976593283,-5.036539632593129,11.083147076867931,252,252,0,5,56,dgtw,2019
estimator,versus_ols,ridge_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,3.0233037221374013,4.3895083157370545,0.6887568047879982,0.4909763224198386,-5.579974486546298,11.6265819308211,252,252,0,21,56,dgtw,2019
estimator,versus_ols,ridge_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,3.0233037221374013,3.6581898025677533,0.826448020825843,0.4085499924645688,-4.146616539507086,10.19322398378189,252,252,0,63,56,dgtw,2019
feature,versus_core,lasso_textall_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-0.01921408303824234,2.7102364201089224,-0.007089449059012401,0.9943434854342638,-5.331179856040498,5.292751689964014,252,252,0,5,40,dgtw,2019
feature,versus_core,lasso_textall_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-0.01921408303824234,2.380510415208674,-0.008071413137067938,0.9935600139992048,-4.684928761669733,4.646500595593249,252,252,0,21,40,dgtw,2019
feature,versus_core,lasso_textall_dgtw_fit504_val126,lasso_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,-0.01921408303824234,1.901156090035933,-0.010106525781309826,0.9919362963895892,-3.745411548497659,3.7069833824211744,252,252,0,63,40,dgtw,2019
feature,text_given_all,lasso_textall_dgtw_fit504_val126,lasso_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.7701574565318878,2.5880400317541215,-0.6839760725540673,0.4939902751642855,-6.8426227093178635,3.3023077962540874,252,252,0,5,40,dgtw,2019
feature,text_given_all,lasso_textall_dgtw_fit504_val126,lasso_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.7701574565318878,2.2200210224241896,-0.7973606730079223,0.42524159239857184,-6.121318705405088,2.5810037923413116,252,252,0,21,40,dgtw,2019
feature,text_given_all,lasso_textall_dgtw_fit504_val126,lasso_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.7701574565318878,1.9424153021228219,-0.9113177056406643,0.3621280000244589,-5.577221491712106,2.036906578648331,252,252,0,63,40,dgtw,2019
estimator,versus_ols,lasso_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.1597279776969255,3.381929528683356,0.047229836205105784,0.9623300481960257,-6.468732096774972,6.788188052168823,252,252,0,5,56,dgtw,2019
estimator,versus_ols,lasso_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.1597279776969255,3.171284913949197,0.05036695914465044,0.95982996573669,-6.055876238358706,6.375332193752556,252,252,0,21,56,dgtw,2019
estimator,versus_ols,lasso_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.1597279776969255,2.582533673579273,0.06184933010981804,0.9506828189065927,-4.90194501138037,5.221400966774221,252,252,0,63,56,dgtw,2019
feature,versus_core,enet_textall_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.006753608185757148,2.711945825364186,0.002490318251416475,0.9980130155694846,-5.308562537551798,5.322069753923313,252,252,0,5,40,dgtw,2019
feature,versus_core,enet_textall_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.006753608185757148,2.358409489634716,0.0028636283119786742,0.9977151583047514,-4.615644052295775,4.62915126866729,252,252,0,21,40,dgtw,2019
feature,versus_core,enet_textall_dgtw_fit504_val126,enet_core_dgtw_fit504_val126,cap_spread_bp,60,1.0,0.006753608185757148,1.8906226654048188,0.0035721608067737142,0.9971498341050823,-3.698798724362809,3.712305940734323,252,252,0,63,40,dgtw,2019
feature,text_given_all,enet_textall_dgtw_fit504_val126,enet_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.5043263600509917,2.593989207507753,-0.5799277636533866,0.5619633321121591,-6.5884517830517835,3.5797990629498004,252,252,0,5,40,dgtw,2019
feature,text_given_all,enet_textall_dgtw_fit504_val126,enet_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.5043263600509917,2.1937237711110638,-0.6857410125473955,0.4928764394482603,-5.803945943458065,2.795293223356082,252,252,0,21,40,dgtw,2019
feature,text_given_all,enet_textall_dgtw_fit504_val126,enet_all_dgtw_fit504_val126,cap_spread_bp,60,1.0,-1.5043263600509917,1.9107537457259103,-0.787294732990036,0.4311093522299497,-5.24933488499878,2.2406821648967963,252,252,0,63,40,dgtw,2019
estimator,versus_ols,enet_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.18569566892092634,3.3901722254942013,0.05477470068466997,0.9563179560643901,-6.458919794435711,6.830311132277564,252,252,0,5,56,dgtw,2019
estimator,versus_ols,enet_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.18569566892092634,3.1735733077456163,0.058513117837141554,0.9533399138747977,-6.034393716558131,6.405785054399984,252,252,0,21,56,dgtw,2019
estimator,versus_ols,enet_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.18569566892092634,2.597486750863911,0.07149051630741327,0.9430073721368387,-4.905284813092303,5.276676150934156,252,252,0,63,56,dgtw,2019
