model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,8,4.058444649806949,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,9,3.904297042003917,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,10,5.107169851262025,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,1,-9.863631139679532,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,2,-2.3807269528578217,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,3,0.6683716198245555,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,4,0.6393026238640257,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,5,1.0951728376362044,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,6,1.706076465748391,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,7,2.104526499436249,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,8,4.3581103370812695,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,9,3.653850118065412,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,10,4.971385981576956,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,1,-10.797872000524894,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,2,-1.7937996618510221,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,3,0.4778904579425527,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,4,2.7650188448173716,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,5,-0.1959446393754051,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,6,1.427442563931365,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,7,2.82233730692518,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,8,3.7538994793912566,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,9,4.898906954274695,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,10,4.691980190998357,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,1,-7.538076396482484,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,2,-2.998555682755233,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,3,-0.8427187141240696,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,4,2.7365305791420367,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,5,1.0545107545492316,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,6,1.1786021378162654,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,7,2.5019065008991896,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,8,4.058927335022735,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,9,4.769598731652807,2266,raw,full,1
