model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target
enet_core_raw_fit252_val126,enet,core,252,ew_spread_bp,27.87519012618657,3.337053454991782,8.353234523255551,6.641859033257407e-17,21.33468553991772,34.41569471245542,2266,2266,0,5,raw
enet_core_raw_fit252_val126,enet,core,252,cap_spread_bp,-2.3712562856087374,1.622164675813995,-1.4617851818397238,0.1438000859926096,-5.55064062719726,0.8081280559797852,2266,2266,0,5,raw
ols_all_raw_fit252_val126,ols,all,252,rank_ic,0.032601922578028616,0.0016677974741331396,19.547890606426243,4.299335663369788e-85,0.02933309959522079,0.03587074556083644,2266,2266,0,5,raw
ols_all_raw_fit252_val126,ols,all,252,ew_spread_bp,27.49370629931489,3.2575069931893528,8.440106608150797,3.1704835944951895e-17,21.109109913276395,33.87830268535338,2266,2266,0,5,raw
ols_all_raw_fit252_val126,ols,all,252,cap_spread_bp,-0.6820814470337953,1.861225949832177,-0.36646891103968177,0.714015206896315,-4.330017275796216,2.965854381728625,2266,2266,0,5,raw
ridge_all_raw_fit252_val126,ridge,all,252,rank_ic,0.03458638247140912,0.0018375825758648683,18.821675240978408,5.017286443921934e-79,0.030984786804095634,0.0381879781387226,2266,2266,0,5,raw
ridge_all_raw_fit252_val126,ridge,all,252,ew_spread_bp,27.31781987159704,3.325376769444792,8.214954805304076,2.1224417929504141e-16,20.800201168459093,33.83543857473499,2266,2266,0,5,raw
ridge_all_raw_fit252_val126,ridge,all,252,cap_spread_bp,-0.4802625855557075,1.796516151016566,-0.2673299570860796,0.7892151233896133,-4.001369539192697,3.0408443680812822,2266,2266,0,5,raw
lasso_all_raw_fit252_val126,lasso,all,252,rank_ic,0.03389204789022675,0.0017611210365341284,19.24458750258643,1.567058379293476e-82,0.03044031408620401,0.03734378169424949,2266,2266,0,5,raw
lasso_all_raw_fit252_val126,lasso,all,252,ew_spread_bp,27.02670713626863,3.2444078884309437,8.330243318863108,8.067637030313447e-17,20.667784523786334,33.38562974875093,2266,2266,0,5,raw
lasso_all_raw_fit252_val126,lasso,all,252,cap_spread_bp,0.27285823906963036,1.8048276970522399,0.1511824311624206,0.8798318088951921,-3.2645390454531276,3.810255523592388,2266,2266,0,5,raw
enet_all_raw_fit252_val126,enet,all,252,rank_ic,0.033898555027616836,0.0017640881598618,19.215907571349764,2.7242845231398345e-82,0.03044100576873417,0.0373561042864995,2266,2266,0,5,raw
enet_all_raw_fit252_val126,enet,all,252,ew_spread_bp,26.9144658568631,3.2404415906107653,8.30580188047463,9.914755109040623e-17,20.563317045260312,33.265614668465886,2266,2266,0,5,raw
enet_all_raw_fit252_val126,enet,all,252,cap_spread_bp,0.2886907015429067,1.798869526589961,0.16048451389921822,0.8724994196343296,-3.2370287834600338,3.8144101865458473,2266,2266,0,5,raw
ols_textcore_raw_fit252_val126,ols,textcore,252,rank_ic,0.037876842651950834,0.0018259407516579547,20.743741338572267,1.3963126585355246e-95,0.03429806454079725,0.04145562076310442,2266,2266,0,5,raw
ols_textcore_raw_fit252_val126,ols,textcore,252,ew_spread_bp,21.660253340246292,3.3313289624146893,6.501985719400709,7.926662703400596e-11,15.130968553258313,28.18953812723427,2266,2266,0,5,raw
ols_textcore_raw_fit252_val126,ols,textcore,252,cap_spread_bp,2.240345854771295,2.1272805029275963,1.0531501847960796,0.29227216539039236,-1.9290473159810464,6.409739025523637,2266,2266,0,5,raw
ridge_textcore_raw_fit252_val126,ridge,textcore,252,rank_ic,0.0398923840985438,0.0020273987036528796,19.676634904948603,3.4196827758250896e-86,0.03591875565708096,0.04386601254000664,2266,2266,0,5,raw
ridge_textcore_raw_fit252_val126,ridge,textcore,252,ew_spread_bp,18.625792733656375,3.4770227428290337,5.356822233064183,8.469837855657843e-08,11.810953384284794,25.440632083027957,2266,2266,0,5,raw
ridge_textcore_raw_fit252_val126,ridge,textcore,252,cap_spread_bp,3.0059192069675498,2.4047000395459217,1.2500183630117776,0.21129283943608457,-1.7072062641645007,7.7190446780996,2266,2266,0,5,raw
