model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,42.13358931432006,11.50886658179412,3.6609677429896705,0.00025126439490380276,19.576625311126985,64.69055331751314,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,22.21118461557113,13.135441929040576,1.6909354657086482,0.09084912875745103,-3.5338084863657286,47.95617771750799,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.06773031917533574,0.0076339773551518065,8.872219031358245,7.170257715355289e-19,0.05276799850044386,0.08269263985022762,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,36.53832438987885,12.481207566266336,2.9274670896935517,0.003417352256054179,12.075607076428014,61.00104170332969,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,27.407436388331323,12.163073481175756,2.2533314816151186,0.02423825619919833,3.568250423912623,51.24662235275002,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.06777064006992602,0.00766326277992961,8.843575121476979,9.270362679068835e-19,0.05275092101719769,0.08279035912265434,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,40.85562443289021,11.791219771761835,3.4649192554898494,0.0005303906984568614,17.745258346440416,63.965990519340004,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,32.49768188580675,12.351716379298326,2.631025590927054,0.008512762562104766,8.288762635128553,56.70660113648495,251,251,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06726298199529068,0.007177289496194576,9.371641206747164,7.141331284744435e-21,0.05319575307613168,0.08133021091444968,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,38.51197583182743,11.870774863928528,3.2442680678624405,0.001177528698329066,15.245684629944154,61.778267033710705,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,17.0810979985331,14.195409087700043,1.2032832511557157,0.2288667281827933,-10.741392559171569,44.903588556237764,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06860439436103727,0.007606085323618816,9.019671939256755,1.886533943822492e-19,0.053696741063405704,0.08351204765866883,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,38.18927414713142,12.21714621875725,3.125875180940259,0.001772767781021909,14.244107564507505,62.13444072975534,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,9.952637050393271,17.148807034189165,0.5803690618566608,0.5616657639258535,-23.65840711444463,43.56368121523117,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_enet_additive_cs_joint_raw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06833441877916505,0.0076618422486629725,8.918797406862524,4.713787747299507e-19,0.05331748391655824,0.08335135364177185,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_enet_additive_cs_joint_raw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,39.61574164410751,12.432639806588663,3.1864304170634137,0.0014404013154495666,15.248215390434705,63.98326789778031,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_enet_additive_cs_joint_raw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,29.267953637597135,12.646453010466363,2.3143211470737772,0.020650112644406367,4.481361204904921,54.05454607028935,251,251,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_cst_full_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06624619232010057,0.006300050795581834,10.515183840511,7.353724839590691e-26,0.05389831965998726,0.07859406498021387,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_cst_full_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,38.02382111311847,11.971768438159605,3.1761240045304278,0.0014925713471194764,14.559586143072313,61.488056083164636,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_cst_full_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,23.63303310010746,14.533400856583283,1.6261185756396626,0.10392443314163304,-4.851909151679344,52.117975351894266,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_cst_full_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06756428110264819,0.007138228554400926,9.465132782977765,2.9318831911212334e-21,0.053573610222606954,0.08155495198268942,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_cst_full_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,36.09277598184074,12.775364018001339,2.8251857192471084,0.004725321844478474,11.0535226171692,61.132029346512276,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2018
li1_ridge_additive_cst_full_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,11.021761064374607,15.599871455336121,0.7065289669809736,0.4798592452989978,-19.553425151538626,41.59694728028784,251,251,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2018
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.06461097596530084,0.008576000729586612,7.533928459497143,4.9236109038435575e-14,0.047802323403921855,0.08141962852667983,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,13.681718402821577,13.62327178543343,1.0042902041674484,0.3152387539050936,-13.019403648228625,40.38284045387178,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,-11.454453727401075,18.200627449992705,-0.6293438926142992,0.5291239416560358,-47.12702802541786,24.21812057061571,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.06693988153116624,0.009288519238411876,7.206733367611718,5.731006547774869e-13,0.04873471835417155,0.08514504470816094,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,7.230210085426998,14.43559541398848,0.500859845269751,0.6164697642430951,-21.063037021381994,35.52345719223599,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,-8.726474970259344,16.03989124416551,-0.5440482630101117,0.5864082614556905,-40.1640841247631,22.711134184244415,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.06694249599059844,0.009187057180194066,7.286609267537437,3.1785301602804343e-13,0.04893619479350797,0.08494879718768891,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,5.10895791986256,14.314463885348873,0.3569087854622118,0.7211600924144117,-22.94687575342052,33.164791593145644,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,-6.331477677861471,17.091356186308072,-0.3704491094120216,0.7110478882981174,-39.829920249971146,27.166964894248203,252,252,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06569530515582381,0.00840202543479778,7.818984322963426,5.325124113406072e-15,0.04922763790643067,0.08216297240521694,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,16.487551484257633,13.7600201827446,1.1982214608183077,0.23083081271756622,-10.481592500466036,43.4566954689813,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,-20.126241164567197,18.183442498503247,-1.1068443814323867,0.26836121608130203,-55.765133576588575,15.51265124745418,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06815581729262199,0.009099897094285471,7.489734948258074,6.901283982206051e-14,0.050320346724801776,0.0859912878604422,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,14.313712777231927,14.815055872755357,0.9661598916784788,0.3339641791665605,-14.723263162317188,43.35068871678104,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,-2.2455976020954664,17.695032854550355,-0.12690553448268965,0.8990151661781339,-36.92722470226715,32.436029498076216,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_enet_additive_cs_joint_raw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06808113700742843,0.00888150875526202,7.665492303556247,1.781465493018292e-14,0.05067369971873771,0.08548857429611915,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_enet_additive_cs_joint_raw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,13.724744619528533,14.10701272476581,0.9729022640940715,0.3306018796103104,-13.924492250460709,41.373981489517774,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_enet_additive_cs_joint_raw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,-3.3562234961789823,16.728533562943838,-0.200628673371198,0.8409889358058522,-36.143546793718414,29.431099801360446,252,252,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_cst_full_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06385504320168431,0.007769270221860172,8.218924220452163,2.0533673303027405e-16,0.04862755338067885,0.07908253302268976,252,252,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_cst_full_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,19.189060854498468,12.887028223567247,1.489021403662819,0.1364817326236633,-6.069050331444529,44.447172040441465,252,252,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_cst_full_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,-4.286793912304424,17.33904467790072,-0.24723356978069894,0.8047274666067562,-38.27069700732074,29.69710918271189,252,252,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_cst_full_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06714421557348045,0.008700248059216813,7.717505882185698,1.1862805602678177e-14,0.05009204272085099,0.08419638842610991,252,252,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_cst_full_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,15.71994896097721,14.733056967307288,1.066984875973794,0.2859786654779263,-13.156312077121989,44.59620999907641,252,252,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2019
li1_ridge_additive_cst_full_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,-7.51863752087644,18.373203695547122,-0.40921755647321517,0.6823800114365643,-43.529455044767026,28.49218000301415,252,252,0,5,additive_cst_full,,422,full,standard,original,none,fixed504,union,raw,2019
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,rank_ic,0.06749511347912483,0.009475930871018234,7.122795047561608,1.057600311356453e-12,0.048922630251937826,0.08606759670631184,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,-21.825110432745387,20.579020564441006,-1.0605514662081406,0.288893789022425,-62.1592495761589,18.509028710668122,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_ols_additive_c_joint_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,-21.094080504831375,25.843583972938244,-0.8162211760922847,0.414373647442128,-71.7465743232269,29.558413313564145,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.06730962595161108,0.010337189832715794,6.511404650670659,7.445128154511272e-11,0.0470491061781345,0.08757014572508766,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,-34.43357233795866,23.07364975192793,-1.4923331466051029,0.13561183134275276,-79.65709484362895,10.789950167711638,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_ridge_additive_c_joint_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,-30.646510761163974,28.382738238653804,-1.0797587781515452,0.28024961194699693,-86.27565549155324,24.98263396922529,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,rank_ic,0.06832761900040991,0.009928929781119719,6.881670079925208,5.9154890588601764e-12,0.04886727422438811,0.08778796377643172,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,-26.990803569162725,21.5952181250058,-1.2498509351896383,0.21135400550952732,-69.31665333246069,15.335046194135241,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_enet_additive_c_joint_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,-26.29396792922304,26.116602944278462,-1.0067912731729696,0.31403508922357437,-77.48156909854156,24.89363324009548,253,253,0,5,additive_c,,34,full,standard,original,none,fixed504,union,raw,2020
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06764548368516278,0.009120190062804928,7.41711337366124,1.1970047843527316e-13,0.049770239629905025,0.08552072774042054,253,253,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2020
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,-19.668665463962366,19.888487437269283,-0.9889472754526827,0.32268893859483794,-58.64938454798748,19.312053620062745,253,253,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2020
li1_ols_additive_cs_joint_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,-21.542451021775754,24.179023646412876,-0.890956199754233,0.37295266851094855,-68.93246655008733,25.84756450653581,253,253,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2020
li1_ridge_additive_cs_joint_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0688610221689915,0.010142636649044285,6.789262452330883,1.1270824317815646e-11,0.04898181962858868,0.08874022470939431,253,253,0,5,additive_cs,,36,full,standard,original,none,fixed504,union,raw,2020
