model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,horizon,target_column,stock_days
ld3_group_ridge_characteristics_textcore_full_raw_standard_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,417.418977159509,303.30573044489694,1.376231753179301,0.1687498942972313,-177.04933081710277,1011.8872851361207,2266,2266,0,62,full,standard,expanded,none,fixed504,union,raw,63,f_cumret63,2993214
ld3_ols_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.18019304393418029,0.02162364687899466,8.33314773139497,7.872083284317574e-17,0.1378114748369388,0.22257461303142176,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ols_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,565.2242991834744,316.51218176694715,1.7857900319288749,0.07413326130191543,-55.12817774793723,1185.576776114886,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ols_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,417.9322931589342,271.2221847635257,1.5409222277422574,0.12333571532058588,-113.65342078584439,949.5180071037128,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ols_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.1809243003581804,0.02167991222802525,8.345250592126598,7.106303957488983e-17,0.1384324532032614,0.22341614751309943,2266,2266,0,62,pca,standard,original,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ols_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,565.632319965002,316.22562863177393,1.7886985391169778,0.07366337836773645,-54.15852314181302,1185.423163071817,2266,2266,0,62,pca,standard,original,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ols_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,421.7330651210771,271.39987845629753,1.5539176639277203,0.12020405772139449,-110.2009220618142,953.6670523039684,2266,2266,0,62,pca,standard,original,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.18734541297603075,0.022954984115526624,8.161426382748457,3.3109115955009365e-16,0.14235447084390954,0.23233635510815195,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,540.1252459938237,343.42685647656623,1.5727519144405622,0.11577627383989518,-132.97902402405236,1213.2295160116996,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,460.3531704809853,300.1976912838365,1.5335000363001527,0.1251526977149075,-128.0234926774079,1048.7298336393785,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.18566346228864153,0.022909465604920163,8.104224930011785,5.308282072569399e-16,0.14076173479793888,0.23056518977934418,2266,2266,0,62,pca,standard,original,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,532.8852846101394,343.92673721945386,1.5494151135743606,0.12128196292017589,-141.19873366036154,1206.9693028806403,2266,2266,0,62,pca,standard,original,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,427.6051078416636,297.68100735717076,1.4364541145502245,0.15087316419947472,-155.8389454599939,1011.049161143321,2266,2266,0,62,pca,standard,original,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.1875247788527845,0.0230107412563575,8.149445372646326,3.655971366979242e-16,0.14242455473275387,0.23262500297281516,2266,2266,0,62,pca,standard,expanded,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,534.6672478105738,345.1206938727196,1.5492181642627287,0.12132928438621776,-141.75688249942982,1211.0913781205775,2266,2266,0,62,pca,standard,expanded,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,452.0012010932788,301.5034030019818,1.4991578754761443,0.13383268023281256,-138.93461000687108,1042.9370121934287,2266,2266,0,62,pca,standard,expanded,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.18581817977926068,0.022947203944373686,8.0976392692418,5.603593696534978e-16,0.14084248650239278,0.23079387305612858,2266,2266,0,62,pca,standard,expanded,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,527.2507246484658,345.2781676158773,1.5270317503394348,0.12675311642137516,-149.48204852663764,1203.9834978235695,2266,2266,0,62,pca,standard,expanded,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_ridge_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,414.80553085445973,298.2356387916256,1.3908650640652656,0.1642663485182767,-169.72558008342304,999.3366417923426,2266,2266,0,62,pca,standard,expanded,expanded,fixed504,union,raw,63,f_cumret63,2993214
ld3_lasso_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.1853457795509244,0.022754690048083986,8.145388012724483,3.7806760112080133e-16,0.1407474065773078,0.229944152524541,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_lasso_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,529.1748956856483,337.57859372534824,1.5675605785483588,0.11698371820985551,-132.4669899677134,1190.81678133901,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_lasso_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,412.2190570420256,287.8071780820285,1.4322751079006732,0.1520651040095601,-151.8726464908558,976.310760574907,2266,2266,0,62,pca,standard,original,original,fixed504,union,raw,63,f_cumret63,2993214
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.0861386297560912,0.005662238215543879,15.21282335307351,2.907292784505654e-52,0.07504084678173885,0.09723641273044355,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,59.11814813131014,15.37909460757418,3.8440590710843634,0.00012101585601117615,28.975676585630595,89.26061967698969,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,33.36178496519119,15.907235253492848,2.0972711117644245,0.03596958260811649,2.1841767747393313,64.53939315564305,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.08513379215153737,0.005685174254969015,14.974702328099767,1.0744783703413186e-50,0.07399105536596376,0.09627652893711097,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,51.761824609822476,15.583795212136986,3.3215159661177585,0.0008952985990791689,21.218147251586252,82.3055019680587,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,23.933670035934803,16.15710029635621,1.481309739801045,0.13852405425887218,-7.7336646395248,55.60100471139441,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.08543274854571954,0.005684543346382659,15.028955421737509,4.744280485719562e-51,0.07429124831825273,0.09657424877318635,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,53.95293534061901,15.569258713203418,3.4653502992319436,0.0005295412442160416,23.437748996753882,84.46812168448413,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,28.42632827743614,16.10459119016887,1.7651071015567996,0.07754576738010265,-3.138090441035885,59.99074699590817,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.08600581735681606,0.0056685150054478235,15.172548237793972,5.3748892721785275e-52,0.07489573210031346,0.09711590261331866,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,58.79513007471947,15.339248077739853,3.832986452578618,0.00012659692787722645,28.7307562924241,88.85950385701483,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,30.850840908231024,16.03498403718522,1.9239707901602985,0.05435824490022283,-0.5771502973266855,62.27883211378874,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.08610558638456041,0.00567739974295925,15.166377264758058,5.904717808903451e-52,0.07497808736252332,0.0972330854065975,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,59.747683216328554,15.350358462758612,3.8922663181633155,9.931214058210103e-05,29.661533479542047,89.83383295311506,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,32.55366538572696,15.948655555877982,2.041154207116166,0.041235501760657836,1.2948748943714783,63.81245587708244,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.08560344380836844,0.005706661483449178,15.000617095764483,7.273987801746691e-51,0.07441859282884614,0.09678829478789075,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,54.98252510199196,15.598529192376196,3.524853171981417,0.00042371757691095477,24.40996967313796,85.55508053084596,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,27.007443356683712,16.334750224053153,1.6533735126794205,0.09825487010081393,-5.008078778918044,59.022965492285465,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.08572064762697337,0.005703013106386353,15.030764620018427,4.61646128809149e-51,0.07454294733509623,0.09689834791885052,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,55.36851318214506,15.606547844579072,3.547774545244949,0.00038850061888087836,24.78024148376887,85.95678488052124,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,29.70241503401887,16.18355112520418,1.8353459512208345,0.0664544465851881,-2.016762313343989,61.42159238138173,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,3,f_cumret3,3031789
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.08632367693133328,0.005739479433954628,15.040332128493116,3.9954048097043733e-51,0.07507450395077386,0.09757284991189269,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,54.46892281170354,15.67998256627835,3.473787204894308,0.0005131678352522667,23.736721703582045,85.20112391982504,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,38.39340623454754,16.812082933914358,2.2836793266762934,0.02239038390193495,5.442329178974916,71.34448329012017,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,3,f_cumret3,3031789
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.09512638810751917,0.006834424083062323,13.918713113409195,4.87604449512562e-44,0.08173116304964383,0.1085216131653945,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,83.21873669173198,23.41137830397523,3.5546278228993256,0.0003785144726922677,37.33327838749811,129.10419499596583,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,51.548757086708534,23.997727217502813,2.14806829911423,0.03170833012372874,4.514076029586413,98.58343814383065,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.09392398015658421,0.006869946841358396,13.671718621044322,1.4981453328267744e-42,0.08045913177181704,0.10738882854135137,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,73.4803615843995,23.811812191518044,3.085878596446086,0.0020295166858082265,26.81006728239236,120.15065588640664,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,34.8397846592542,24.977968678716156,1.394820575979877,0.16306995249105238,-14.116134357998988,83.79570367650739,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.09421988573377436,0.006863762799990643,13.727147700078273,6.982883564883233e-43,0.0807671578473669,0.10767261362018182,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,75.30451539811507,23.800738825087976,3.1639570498852665,0.0015563976202773082,28.655924495498482,121.95310630073166,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,39.66767312034171,24.471394040719698,1.6209813406762132,0.10502164051783328,-8.295377850957003,87.63072409164042,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.09503664321777798,0.006848848477900484,13.876295193920173,8.818562992525968e-44,0.08161314686552107,0.10846013957003489,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,82.70198995649348,23.393524301219635,3.535251417939697,0.00040738734527290027,36.85152485464046,128.55245505834648,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,49.51801091010318,24.527438228242737,2.0188823002756324,0.04349945429762973,1.4451153497165024,97.59090647048986,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.09514826460401077,0.006858111368648096,13.873829030975164,9.127145865426444e-44,0.0817066133194958,0.10858991588852573,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,83.2996003292956,23.373894146371352,3.5637878655417516,0.00036554140732937866,37.48760962395616,129.11159103463504,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,51.15479726092382,23.986272584284283,2.1326697210320313,0.03295182946099844,4.142566872366139,98.1670276494815,2266,2266,0,5,pca,standard,original,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.09450378415289704,0.006902994632024714,13.690258965937828,1.1609475969732915e-42,0.08097416328865527,0.1080334050171388,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,76.64940204234794,23.800460727212467,3.2205007676473327,0.0012796684997131446,30.001356201551523,123.29744788314437,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,43.023773985157284,25.031923597055414,1.7187562041863338,0.0856587732249454,-6.037894728829649,92.08544269914421,2266,2266,0,5,pca,standard,expanded,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.09457146388305712,0.006889156274284078,13.72758290243387,6.941073132059098e-43,0.0810689657015922,0.10807396206452205,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,76.73042652245427,23.793325806468133,3.2248718462719226,0.0012602907073810774,30.096364869349287,123.36448817555925,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,45.86803526269354,24.416118803240565,1.878596497351816,0.060299609785946076,-1.9866782339091742,93.72274875929625,2266,2266,0,5,pca,standard,expanded,expanded,fixed504,union,raw,5,f_cumret5,3030544
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.09516031469846584,0.0069288882100023525,13.73385048428044,6.36584038960389e-43,0.08157994335395702,0.10874068604297465,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,78.44869519221506,23.89719129146176,3.282757970818271,0.0010279688181915817,31.611060929285784,125.28632945514433,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_group_ridge_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,58.3918264456033,25.312073796458563,2.3068764304003,0.021061709833348364,8.78107343052448,108.00257946068211,2266,2266,0,5,pca,standard,original,original,fixed504,union,raw,5,f_cumret5,3030544
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.11043098487070303,0.009449710305289365,11.686176750719076,1.4998773667737992e-31,0.09190989300799887,0.1289520767334072,2266,2266,0,9,pca,standard,original,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,134.48655143589295,44.16354905732319,3.0451934753099836,0.0023253067151995143,47.92758585407165,221.04551701771425,2266,2266,0,9,pca,standard,original,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,92.79919253330559,43.23577565348431,2.146351976591104,0.03184490767785625,8.058629408822611,177.53975565778856,2266,2266,0,9,pca,standard,original,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.10931734223230385,0.009494041635676987,11.514310388265832,1.1174993724388876e-30,0.09070936255865322,0.1279253219059545,2266,2266,0,9,pca,standard,expanded,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,116.88755472561563,45.623175849446184,2.5620214408426483,0.010406489384584359,27.467773200363524,206.30733625086773,2266,2266,0,9,pca,standard,expanded,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,61.148034457179186,46.05577998899563,1.3276951225620244,0.18427884550341833,-29.119635601152773,151.41570451551115,2266,2266,0,9,pca,standard,expanded,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.10961840918332828,0.00946411595306164,11.582530235998085,5.053217849010016e-31,0.0910690827698165,0.12816773559684008,2266,2266,0,9,pca,standard,expanded,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,121.30925274336404,45.58638099718856,2.6610853963346095,0.0077889199828340295,31.96158780335334,210.65691768337473,2266,2266,0,9,pca,standard,expanded,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_lasso_characteristics_textcore_pca_raw_standard_expanded_expanded_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,69.20523583801338,45.704064963181864,1.5142030778610942,0.12997434131515334,-20.37308543690203,158.7835571129288,2266,2266,0,9,pca,standard,expanded,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.11014170165165771,0.009470469631014217,11.630014766212005,2.9004739629635607e-31,0.0915799222581895,0.1287034810451259,2266,2266,0,9,pca,standard,original,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,132.19653750151187,44.309326227575475,2.983492387641874,0.0028497912463832796,45.351853916227924,219.04122108679582,2266,2266,0,9,pca,standard,original,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_original_original_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,88.91010724412689,43.510295259066176,2.043426888159322,0.04101019801350676,3.6314955796533326,174.18871890860044,2266,2266,0,9,pca,standard,original,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.11047016957704259,0.009475522054708196,11.658478439417719,2.077211734223221e-31,0.09189848761509956,0.12904185153898562,2266,2266,0,9,pca,standard,original,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,134.53384540853432,44.28336730555075,3.0380220293606945,0.0023813654540707795,47.74004037549632,221.3276504415723,2266,2266,0,9,pca,standard,original,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_original_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,92.87543202588598,43.46906335486505,2.136586916255498,0.032631604720166706,7.67763340866064,178.07323064311134,2266,2266,0,9,pca,standard,original,expanded,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.10985777430972311,0.00954802145189434,11.505815614598058,1.2331799435581812e-30,0.09114399614039437,0.12857155247905186,2266,2266,0,9,pca,standard,expanded,original,fixed504,union,raw,10,f_cumret10,3027488
ld3_enet_characteristics_textcore_pca_raw_standard_expanded_original_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,123.19520027756253,45.117778589243805,2.730524510063813,0.006323363092045738,34.7659791801923,211.62442137493275,2266,2266,0,9,pca,standard,expanded,original,fixed504,union,raw,10,f_cumret10,3027488
