model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,36.55219143863038,14.530116921096754,2.5156157818357987,0.01188246412203468,8.073685582124725,65.03069729513604,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,23.966345560609955,17.985657755364503,1.3325253869829485,0.18268760490608016,-11.284895878167983,59.21758699938789,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.05593734998343206,0.0076445880524035675,7.317248437715955,2.5310700914259416e-13,0.040954232724075876,0.07092046724278825,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,30.620373921799995,10.913879792014272,2.8056359887897098,0.005021738648331101,9.229562597852524,52.01118524574747,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,14.062136973462524,9.265668207156748,1.5176603196951313,0.12910005210193443,-4.098239005262515,32.222512952187564,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06956737639113052,0.010506635227803093,6.621280256027015,3.561010920409894e-11,0.04897474974593667,0.09016000303632436,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,32.31316406416788,12.951066007732578,2.495019641230687,0.012595015827064328,6.929541127611085,57.69678700072467,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,30.678815986100155,13.168874804153743,2.3296459600651227,0.01982487090038118,4.868295653041859,56.489336319158454,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06949329082498959,0.010474538502766733,6.634496670820744,3.256116989779579e-11,0.04896357260488869,0.09002300904509049,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,31.9151584157286,12.867120613535468,2.48036521723094,0.013124787342827144,6.696065428466163,57.13425140299104,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,30.419585164020393,13.066027125245846,2.3281434266460725,0.019904489022008306,4.810642577515118,56.02852775052567,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.07174226008430284,0.011423679493779215,6.280135933730478,3.3827713117500244e-10,0.04935225970556682,0.09413226046303887,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,32.51500090672011,13.81381678833103,2.353802819665783,0.018582465321852516,5.440417512556532,59.589584300883686,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,20.56647325388986,16.01107265345473,1.284515641083685,0.19896159439683236,-10.814652500735566,51.94759900851528,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2014
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06984992203592054,0.011373718813259144,6.141344197334259,8.182605973524335e-10,0.04755784279164697,0.0921420012801941,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,29.220906311750454,14.153392510546778,2.064586726466868,0.03896212024308983,1.4807667320198306,56.96104589148108,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,16.530670850154802,15.437571060226178,1.070807757623537,0.2842558780737434,-13.726412436666322,46.78775413697593,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2014
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.06524909328928451,0.011999502601089541,5.437649830865486,5.398794564955953e-08,0.04173050035875431,0.0887676862198147,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,26.542117131265833,17.416588282616818,1.5239561675668156,0.12751966106711843,-7.593768636225441,60.67800289875711,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,18.33542999465385,17.693757021758902,1.0362655015611355,0.3000782959008754,-16.343696519196286,53.014556508503986,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.06482034201706288,0.011995908795385472,5.403537416189564,6.533931831248389e-08,0.041308792816280096,0.08833189121784567,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,29.03182556465257,16.892909815246473,1.7185805099397549,0.0856907830675862,-4.077669267313695,62.14132039661884,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,19.20947953398401,17.118620017348608,1.1221394898955903,0.26180313567770663,-14.342399165045698,52.761358233013716,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.06480876240920914,0.0119854564949264,5.407283605479987,6.398777998616086e-08,0.041317699340881725,0.08829982547753656,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,29.38546717627979,16.863763882503093,1.7425212651825919,0.08141727374885101,-3.6669026772136277,62.437837029773206,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,20.13533077172853,16.921131490768826,1.189951793868701,0.23406533957561249,-13.029477527844922,53.300139071301984,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.059339722254026124,0.010333968460637031,5.742200828273881,9.345389262924912e-09,0.03908551625380472,0.07959392825424752,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,26.75346228811221,16.384889910303272,1.632813063412095,0.10250831875032351,-5.360331826735923,58.867256402960344,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,13.08643244367359,14.219825347939741,0.9202948786969198,0.35741868460317994,-14.783913104738044,40.95677799208522,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06154847032353459,0.011272153906757008,5.460222671963326,4.7553777485084276e-08,0.03945545463809839,0.08364148600897078,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,25.1004324961419,16.29331269367041,1.5405358608193203,0.12342978851633726,-6.833873572301396,57.0347385645852,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,11.935003607211998,16.414438749124056,0.7271039716693878,0.4671622659213014,-20.236705167509847,44.10671238193384,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.061956163778968044,0.011371129557416655,5.448549633185564,5.078222082391393e-08,0.03966915938289252,0.08424316817504357,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,23.97802530287712,16.34043273649499,1.467404547330268,0.1422660382111951,-8.04863435245234,56.00468495820658,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_ridge_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,13.845058365966075,16.566132728510023,0.8357447445859812,0.4032985174666057,-18.62396514502383,46.31408187695598,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06401584444745016,0.011873626544038778,5.3914315234707875,6.989859514666284e-08,0.04074396405525537,0.08728772483964495,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,24.001305829015052,17.58486849652818,1.3648840100085868,0.17228950868661175,-10.464403097053193,58.4670147550833,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_lasso_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,19.34118762325889,17.653999621445653,1.0955697313918418,0.27326711395748093,-15.260015817858338,53.94239106437612,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2015
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.06386379687687094,0.011863349853451147,5.383285300171134,7.313847349612048e-08,0.04061205842810816,0.08711553532563371,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,27.186778037667775,17.66880355138791,1.53868811538924,0.1238804551045158,-7.44344057296593,61.81699664830148,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_lasso_characteristics_textcore_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,23.152259847160604,17.80167976572704,1.3005660225241693,0.19340704357232608,-11.738391357979825,58.04291105230104,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2015
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.055911015712678556,0.011721374217556774,4.7700051781413695,1.8422118358838824e-06,0.03293754439695092,0.0788844870284062,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2016
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,14.211430193899194,24.334268842799194,0.5840089252611561,0.5592143072117957,-33.482860328102404,61.905720715900785,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2016
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,8.182299147952783,22.77112653400258,0.35932781523719126,0.7193498683743991,-36.448288746096665,52.81288704200223,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2016
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.05553633678465036,0.011715973614481802,4.740223784389833,2.134823003104822e-06,0.03257345045644447,0.07849922311285625,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2016
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,16.78432091853683,23.25269523619404,0.7218225994039245,0.4704035531113804,-28.790124287889572,62.35876612496324,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2016
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,6.863917354396226,22.508975270861523,0.30494135214061713,0.7604108202663042,-37.25286350539506,50.98069821418752,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2016
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.05584249624592579,0.011741655968409927,4.755930202363787,1.975347154494917e-06,0.032829273428982564,0.07885571906286902,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2016
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,16.78021232293243,23.446500307728734,0.715680894918084,0.4741884103093761,-29.174083843723178,62.73450848958804,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2016
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,7.704041947045122,22.557248112583245,0.34153288151968897,0.7327024554319725,-36.50735194395215,51.91543583804239,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,raw,2016
ld3_ols_characteristics_textcore_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.052793521135948596,0.010176580576169441,5.187746585486239,2.12853980859504e-07,0.032847789720886617,0.07273925255101057,252,252,0,5,full,daily_rank,original,none,fixed504,union,raw,2016
